iterationId,competitionName,season,squadId,squadName,playerId,playerName,positions,matchShare,playDuration,openPlayXG,openPlayXG90
1236,USL Championship,2025,3542,Loudoun United FC,81712,Arquímides Ordóñez,CENTER_FORWARD,0.7930985,4592.039,1.01819,1.1973386985607046
1236,USL Championship,2025,3466,Hartford Athletic,49917,Michee Ngalina,CENTER_FORWARD,1.6992109,10321.893,2.02969,1.0618523172057683
1236,USL Championship,2025,1599,Colorado Springs Switchbacks FC,153525,Levonte Johnson,CENTER_FORWARD,0.29131866,1703.621,0.33086,1.048733256986149
1236,USL Championship,2025,3455,El Paso Locomotive FC,208848,Emiliano Rodríguez,CENTER_FORWARD,0.1490142,840.507,0.16292,1.0467110922336162
1236,USL Championship,2025,1611,North Carolina FC,249614,Ahmad Al-Qaq,CENTER_FORWARD,0.15914665,958.36,0.1568,0.8835093284360783
1236,USL Championship,2025,6232,Rhode Island FC,114046,Joe Brito,CENTER_FORWARD,0.38459593,2322.738,0.36299000000000003,0.8438945761424664
1236,USL Championship,2025,1600,Sacramento Republic FC,205360,Khori Bennett,CENTER_FORWARD,0.57616925,3494.004,0.47687,0.7370048803607552
1236,USL Championship,2025,1615,Tampa Bay Rowdies,207772,Charlie Sharp,CENTER_FORWARD,0.7842541,4759.693,0.64828,0.7354911335668077
1236,USL Championship,2025,3542,Loudoun United FC,9429,Pedro Santos,CENTER_FORWARD,0.22956927,1337.626,0.16804,0.6783779621508553
1236,USL Championship,2025,3464,Birmingham Legion FC,15972,Sebastián Saucedo,CENTER_FORWARD,0.16789895,1062.018,0.13261,0.6742767071744546
1236,USL Championship,2025,1620,Charleston Battery,80101,Cal Jennings,CENTER_FORWARD,14.90487,88026.1,10.412370000000001,0.6387514384938103
1236,USL Championship,2025,3542,Loudoun United FC,234571,Hakim Karamoko,CENTER_FORWARD,0.6286379,3880.019,0.44197,0.615109874461955
1236,USL Championship,2025,9876,Lexington SC,48792,Nick Firmino,CENTER_FORWARD,0.7712174,4486.767,0.50096,0.6029250014542765
1236,USL Championship,2025,1599,Colorado Springs Switchbacks FC,41901,Justin Dhillon,CENTER_FORWARD,5.281396,31407.521,3.2915400000000004,0.5659254673426789
1236,USL Championship,2025,1620,Charleston Battery,3701,Rubio Rubín,CENTER_FORWARD,0.9921021,5826.746,0.59769,0.553915684672028
1236,USL Championship,2025,1624,FC Tulsa,114553,Trevor Amann,CENTER_FORWARD,0.5765312,3508.548,0.35694,0.5493657205202837
1236,USL Championship,2025,3457,Miami FC,125181,Kevin Hoyos,CENTER_FORWARD,1.0216364,6058.338,0.6025,0.5370284721651384
1236,USL Championship,2025,9876,Lexington SC,157998,Braudílio Rodrigues,CENTER_FORWARD,1.3459909,8137.958,0.8079500000000001,0.5361209777686246
1236,USL Championship,2025,3455,El Paso Locomotive FC,42362,Amando Moreno,CENTER_FORWARD,1.689944,9980.058,0.94964,0.5138302803450642
1236,USL Championship,2025,3466,Hartford Athletic,205373,Mamadou Dieng,CENTER_FORWARD,17.363228,104316.69,9.70101,0.5021771108726705
1236,USL Championship,2025,1624,FC Tulsa,206332,Taylor Calheira,CENTER_FORWARD,15.056446,90999.016,8.41668,0.49945674137839025
1236,USL Championship,2025,1622,Louisville City FC,57029,Phillip Goodrum,CENTER_FORWARD,14.577893,86481.086,7.91901,0.494474063380749
1236,USL Championship,2025,1611,North Carolina FC,18443,Oalex Anderson,CENTER_FORWARD,6.4163284,39100.29,3.55415,0.4908508351216832
1236,USL Championship,2025,1603,Orange County SC,112293,Chris Hegardt,CENTER_FORWARD,1.575465,9146.776,0.82929,0.489589555926591
1236,USL Championship,2025,3466,Hartford Athletic,18612,Kyle Edwards,CENTER_FORWARD,1.3994532,8414.337,0.74523,0.4782601409950659
1236,USL Championship,2025,1620,Charleston Battery,161032,MD Myers,CENTER_FORWARD,4.4685907,26442.445,2.31806,0.4733875403730631
1236,USL Championship,2025,3488,Monterey Bay FC,55118,Luke Ivanovic,CENTER_FORWARD,5.9185085,35976.625,3.08622,0.46323378026704837
1236,USL Championship,2025,1622,Louisville City FC,49398,Adrien Pérez,CENTER_FORWARD,1.0,5735.232,0.4919,0.46314778547755353
1236,USL Championship,2025,1600,Sacramento Republic FC,79491,Lewis Jamieson,CENTER_FORWARD,3.1382964,19274.863,1.62091,0.4541103093702923
1236,USL Championship,2025,1603,Orange County SC,251366,Lyam MacKinnon,CENTER_FORWARD,2.1509938,13226.676,1.0887,0.44447902103294884
1236,USL Championship,2025,1627,Indy Eleven,116303,Elvis Amoh,CENTER_FORWARD,5.902177,35252.7,2.7667100000000002,0.42380396395169734
1236,USL Championship,2025,1615,Tampa Bay Rowdies,114177,Nick Moon,CENTER_FORWARD,0.6073507,3456.367,0.26717,0.41740879947065807
1236,USL Championship,2025,9876,Lexington SC,120048,Hugo Mbongue,CENTER_FORWARD,0.6185101,3665.4731,0.27792,0.4094336417309951
1236,USL Championship,2025,1619,Phoenix Rising FC,6266,Rémi Cabral,CENTER_FORWARD,8.018051,48058.246,3.6413,0.409149763809524
